sch_mf_chwp_handle,sch_mf_cwp_handle,sch_tchw_handle,sch_tcw_handle
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.4,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.4,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.6,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,25.1
0,0,10.6,25.1
0,0,10.6,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.6,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.6,24.9
0,0,10.4,24.9
0,0,10.4,24.9
0,0,10.6,24.9
0,0,10.4,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.6,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.9,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.9,24.9
0,0,10.8,24.9
0,0,10.9,24.9
0,0,10.9,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.9,24.9
0,0,10.9,24.9
0,0,10.8,24.9
0,0,10.9,24.9
0,0,10.9,24.9
0,0,10.9,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,25.1
0,0,10.8,25.1
0,0,10.8,25.1
0,0,10.8,25.1
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,25.1
0,0,10.8,25.1
0,0,10.8,25.1
0,0,10.9,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,24.9
0,0,10.8,25.1
0,0,10.8,25.1
0,0,10.8,25.1
0,0,10.8,25.1
0,0,10.8,25.1
0,0,10.8,25.1
0,0,10.8,25.1
0,0,10.8,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.8,25.1
0,0,10.9,25.1
0,0,10.8,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,10.9,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,10.9,25.1
0,0,11.1,25.1
0,0,10.9,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,10.9,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,10.9,25.1
0,0,10.9,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.3
0,0,11.1,25.1
0,0,11.1,25.1
0,0,10.9,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.3
0,0,11.1,25.1
0,0,11.1,25.1
0,0,11.1,25.3
0,0,10.9,25.3
0,0,10.9,25.1
0,0,11.1,25.3
0,0,11.1,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.8,25.3
0,0,10.8,25.3
0,0,10.8,25.3
0,0,10.8,25.3
0,0,10.8,25.3
0,0,10.8,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.8,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.8,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,10.9,25.3
0,0,11.1,25.3
0,0,11.1,25.3
0,0,11.1,25.3
0,0,11.1,25.3
0,0,11.1,25.3
0,0,11.1,25.3
0,0,11.1,25.3
0,0,10.9,25.3
0,0,10.9,25.4
0,0,10.9,25.4
0,0,10.9,25.4
0,0,10.9,25.4
0,0,10.9,25.4
0,0,10.9,25.4
0,0,10.9,25.4
0,0,10.9,25.4
0,0,11.1,25.4
0,0,10.9,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.1,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.2,25.4
0,0,11.1,25.6
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.6
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.4
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.2,25.6
0,0,11.1,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.1,25.6
0,0,11.2,25.6
0,0,11.1,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.2,25.6
0,0,11.1,25.6
0,0,11.2,25.6
0,0,11.1,25.6
0,0,11.1,25.7
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.7
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.7
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.6
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,10.9,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,11.1,25.7
0,0,11.1,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,11.1,25.9
0,0,10.9,25.9
0,0,10.9,25.7
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.7
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.9
0,0,10.9,25.7
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.9
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.9,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.9,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.6,25.7
0,0,10.8,25.7
0,0,10.6,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.8,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.9
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.9,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.9
0,0,10.6,25.7
0,0,10.6,25.9
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.9
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.9
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.8,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.9
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.9
0,0,10.6,25.9
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.4,25.7
0,0,10.6,25.7
0,0,10.6,25.7
